customer_id,age,gender,city,country,acquisition_channel,loyalty_level,purchase_frequency,average_order_value,total_orders,total_spent,discount_usage,last_purchase_days,number_returns,payment_method,device,newsletter_subscribed,signup_date,record_source,churn
CUST-000500,21.0,Homme,Paris,France,Referral,Silver,6.0,140.7,12,1806.08,0.151,42,0,Carte,Mobile,False,2023-08-13,retailsense_demo,False
CUST-000501,55.0,Homme,Lille,France,Social Media,Bronze,4.0,66.0,13,841.33,0.36,5,0,Apple Pay,Desktop,True,2025-03-12,retailsense_demo,False
CUST-000502,50.0,Femme,Bordeaux,France,Organic,Bronze,10.0,84.45,44,3465.48,0.287,44,2,Apple Pay,Mobile,True,2023-12-11,retailsense_demo,False
CUST-000503,30.0,Homme,Paris,France,Organic,Silver,5.0,101.68,14,1332.55,0.558,49,5,PayPal,Desktop,False,2024-09-28,retailsense_demo,False
CUST-000504,21.0,Homme,Bordeaux,France,Social Media,Gold,3.0,40.38,13,537.96,0.267,33,1,Virement,Mobile,False,2025-10-17,retailsense_demo,False
CUST-000505,18.0,Femme,Zurich,Suisse,Organic,Silver,4.0,40.82,8,319.77,0.42,72,0,Carte,Mobile,True,2022-09-14,retailsense_demo,True
CUST-000506,32.0,Femme,Bordeaux,France,Organic,Silver,3.0,37.57,12,445.57,0.714,19,4,Carte,Mobile,False,2022-04-28,retailsense_demo,False
CUST-000507,68.0,Femme,Liège,Belgique,Referral,Bronze,3.0,66.56,13,842.73,0.449,0,0,Carte,Mobile,True,2025-04-12,retailsense_demo,False
CUST-000508,44.0,Homme,Lyon,France,Paid Search,Gold,2.0,59.74,7,415.88,0.194,5,0,Carte,Desktop,True,2023-02-01,retailsense_demo,False
CUST-000509,32.0,Homme,Lille,France,Organic,Bronze,3.0,35.19,5,180.01,0.146,38,0,Carte,Mobile,True,2023-06-27,retailsense_demo,False
CUST-000510,45.0,Homme,Paris,France,Organic,Bronze,8.0,75.32,20,1516.23,0.244,128,1,PayPal,Mobile,False,2025-04-02,retailsense_demo,True
CUST-000511,20.0,Homme,Bordeaux,France,Paid Search,Bronze,2.0,66.96,4,253.45,0.606,136,1,Carte,Desktop,False,2022-12-21,retailsense_demo,True
CUST-000512,35.0,Homme,Liège,Belgique,Social Media,Silver,1.0,123.65,3,370.44,0.141,87,0,Carte,Mobile,False,2024-08-26,retailsense_demo,False
CUST-000513,40.0,Femme,Lausanne,Suisse,Referral,Bronze,6.0,184.24,27,4943.09,0.219,11,2,,Mobile,True,2021-12-08,retailsense_demo,False
CUST-000514,38.0,Femme,Liège,Belgique,Organic,Silver,6.0,87.28,16,1406.66,0.473,29,1,PayPal,Mobile,False,2022-12-16,retailsense_demo,False
CUST-000515,48.0,Homme,Lille,France,Organic,Bronze,2.0,50.18,4,188.22,0.195,12,0,Apple Pay,Tablet,True,2025-05-18,retailsense_demo,False
CUST-000516,43.0,Femme,Liège,Belgique,Social Media,Silver,6.0,95.62,14,1264.53,0.291,17,1,Carte,Desktop,True,2023-05-30,retailsense_demo,False
CUST-000517,47.0,Homme,Bordeaux,France,Paid Search,Silver,9.0,,29,2052.04,0.183,20,2,Virement,Desktop,False,2025-05-09,retailsense_demo,False
CUST-000518,31.0,Homme,Zurich,Suisse,Paid Search,Bronze,4.0,62.47,13,782.97,0.66,79,2,Apple Pay,Desktop,False,2022-05-31,retailsense_demo,False
CUST-000519,50.0,Femme,Bordeaux,France,Marketplace,Bronze,2.0,46.36,4,189.27,0.607,69,0,PayPal,Mobile,False,2024-06-23,retailsense_demo,False
CUST-000520,59.0,Homme,Lille,France,Social Media,Silver,6.0,56.1,23,1264.08,0.381,94,0,PayPal,Mobile,False,2023-07-20,retailsense_demo,False
CUST-000521,,Femme,Lille,France,Paid Search,Silver,5.0,64.37,9,553.45,0.166,5,1,PayPal,Desktop,True,2022-07-19,retailsense_demo,False
CUST-000522,28.0,Non renseigné,Lyon,France,Marketplace,Bronze,1.0,103.13,3,317.12,0.574,20,0,Apple Pay,Mobile,True,2021-10-28,retailsense_demo,False
CUST-000523,55.0,Homme,Paris,France,Organic,Silver,6.0,89.59,17,1497.25,0.058,15,0,Carte,Tablet,False,2023-06-09,retailsense_demo,False
CUST-000524,37.0,Homme,Lausanne,Suisse,Marketplace,Bronze,4.0,168.39,8,1273.31,0.128,11,0,Virement,Mobile,True,2025-07-17,retailsense_demo,False
CUST-000525,56.0,Femme,Namur,Belgique,Paid Search,Bronze,3.0,96.9,10,1016.88,0.305,5,1,Carte,Mobile,False,2024-08-30,retailsense_demo,False
CUST-000526,,Femme,Genève,Suisse,Paid Search,Bronze,1.0,85.94,4,340.01,0.169,34,0,Carte,Mobile,True,2022-12-12,retailsense_demo,False
CUST-000527,56.0,Femme,Lille,France,Marketplace,Silver,2.0,60.52,6,387.25,0.514,8,1,PayPal,Mobile,True,2025-09-18,retailsense_demo,False
CUST-000528,41.0,Femme,Paris,France,Paid Search,Bronze,2.0,42.61,8,324.13,0.07,29,0,Virement,Desktop,False,2024-02-13,retailsense_demo,False
CUST-000529,42.0,Femme,Lyon,France,Paid Search,Silver,6.0,53.33,18,1017.7,0.134,15,0,Virement,Desktop,False,2024-05-08,retailsense_demo,True
CUST-000530,58.0,Femme,Paris,France,Organic,Bronze,5.0,50.1,12,631.62,0.375,3,1,Apple Pay,Desktop,True,2024-06-06,retailsense_demo,False
CUST-000531,35.0,Non renseigné,Lille,France,Social Media,Gold,3.0,20.51,13,249.7,0.212,19,1,PayPal,Desktop,True,2021-04-18,retailsense_demo,False
CUST-000532,28.0,Femme,Bordeaux,France,Social Media,Bronze,7.0,43.2,30,1302.59,0.075,12,1,PayPal,Mobile,True,2021-05-06,retailsense_demo,False
CUST-000533,34.0,Femme,Bordeaux,France,Organic,Silver,9.0,151.27,16,2479.82,0.355,94,3,Apple Pay,Mobile,True,2021-07-27,retailsense_demo,False
CUST-000534,44.0,Homme,Lille,France,Social Media,Gold,6.0,83.67,26,2173.95,0.163,45,1,Carte,Desktop,False,2021-09-25,retailsense_demo,False
CUST-000535,20.0,Homme,Paris,France,Social Media,Bronze,5.0,58.51,19,1092.25,0.529,16,0,Carte,Mobile,True,2021-08-03,retailsense_demo,False
CUST-000536,47.0,Homme,Lille,France,Paid Search,Bronze,1.0,84.88,2,181.82,0.464,28,0,Carte,Mobile,True,2025-01-10,retailsense_demo,False
CUST-000537,33.0,Homme,Paris,France,Organic,Silver,3.0,27.45,9,254.99,0.239,110,1,PayPal,Mobile,False,2024-01-05,retailsense_demo,False
CUST-000538,53.0,Homme,Lausanne,Suisse,Paid Search,Platinum,7.0,80.27,11,948.8,0.295,32,0,PayPal,Desktop,False,2025-08-22,retailsense_demo,False
CUST-000539,18.0,Homme,Lille,France,Organic,Platinum,3.0,129.44,10,1366.08,0.277,89,1,Virement,Desktop,True,2022-01-20,retailsense_demo,False
CUST-000540,30.0,Homme,Namur,Belgique,Organic,Bronze,3.0,66.15,13,903.53,0.423,10,0,Carte,Mobile,False,2021-09-18,retailsense_demo,False
CUST-000541,19.0,Homme,Paris,France,Paid Search,Gold,7.0,29.95,18,558.52,0.435,70,0,Virement,Mobile,True,2025-10-11,retailsense_demo,True
CUST-000542,29.0,Femme,Namur,Belgique,Organic,Bronze,2.0,57.47,6,352.9,0.344,101,0,PayPal,Mobile,True,2025-02-05,retailsense_demo,False
CUST-000543,42.0,Femme,Liège,Belgique,Organic,Bronze,6.0,129.55,13,1788.36,0.255,21,2,Apple Pay,Mobile,False,2025-02-06,retailsense_demo,False
CUST-000544,37.0,Femme,Namur,Belgique,Social Media,Silver,3.0,79.37,9,727.31,0.531,23,1,,Mobile,True,2021-06-02,retailsense_demo,False
CUST-000545,36.0,Femme,Lille,France,Paid Search,Silver,8.0,35.49,31,1025.39,0.509,34,3,PayPal,Desktop,False,2022-02-02,retailsense_demo,False
CUST-000546,37.0,Homme,Lille,France,Marketplace,Silver,8.0,218.43,17,3762.35,0.431,42,1,PayPal,Tablet,True,2024-07-29,retailsense_demo,False
CUST-000547,41.0,Femme,Lille,France,Marketplace,Gold,7.0,38.4,22,791.21,0.048,25,2,Carte,Desktop,False,2025-09-12,retailsense_demo,False
CUST-000548,27.0,Femme,Bordeaux,France,Social Media,Bronze,4.0,62.39,10,668.75,0.335,7,2,Carte,Desktop,True,2023-12-04,retailsense_demo,False
CUST-000549,47.0,Femme,Paris,France,Marketplace,Silver,3.0,42.61,11,479.69,0.22,4,0,Carte,Tablet,True,2023-02-01,retailsense_demo,False
CUST-000550,47.0,Homme,Lille,France,Referral,Bronze,4.0,42.64,14,602.23,0.299,64,2,Carte,Desktop,False,2025-09-13,retailsense_demo,True
CUST-000551,44.0,Femme,Paris,France,Paid Search,Bronze,3.0,56.43,11,590.7,0.142,8,2,Carte,Mobile,False,2023-08-25,retailsense_demo,False
CUST-000552,46.0,Homme,Lyon,France,Referral,Bronze,6.0,95.14,16,1526.08,0.523,2,1,PayPal,Desktop,False,2023-04-25,retailsense_demo,False
CUST-000553,43.0,Homme,Bordeaux,France,Organic,Platinum,6.0,130.25,20,2539.37,0.094,21,0,PayPal,Mobile,True,2021-03-01,retailsense_demo,False
CUST-000554,63.0,Femme,Bordeaux,France,Social Media,Silver,7.0,58.24,24,1437.08,0.224,19,1,PayPal,Mobile,True,2025-01-01,retailsense_demo,False
CUST-000555,38.0,Homme,Bruxelles,Belgique,Paid Search,Bronze,3.0,43.17,11,482.8,0.152,77,0,Carte,Mobile,True,2025-01-11,retailsense_demo,False
CUST-000556,35.0,Femme,Liège,Belgique,Organic,Silver,2.0,88.21,6,529.22,0.138,2,1,Carte,Desktop,True,2023-10-30,retailsense_demo,False
CUST-000557,30.0,Femme,Lille,France,Organic,Platinum,9.0,89.46,37,3179.17,0.557,52,4,PayPal,Desktop,True,2024-05-15,retailsense_demo,False
CUST-000558,27.0,Homme,Lyon,France,Marketplace,Gold,5.0,78.68,11,869.04,0.397,27,0,Virement,Desktop,False,2021-06-18,retailsense_demo,False
CUST-000559,,Homme,Paris,France,Paid Search,Silver,9.0,80.03,15,1193.04,0.55,20,1,PayPal,Mobile,True,2022-02-07,retailsense_demo,False
CUST-000560,28.0,Femme,Lyon,France,Organic,Bronze,3.0,66.42,13,911.96,0.146,30,1,PayPal,Desktop,True,2024-09-10,retailsense_demo,False
CUST-000561,38.0,Homme,Lyon,France,Organic,Silver,4.0,73.49,7,546.87,0.335,24,0,Apple Pay,Desktop,False,2024-04-18,retailsense_demo,False
CUST-000562,43.0,Femme,Lille,France,Paid Search,Gold,3.0,64.25,13,869.92,0.494,6,1,Apple Pay,Desktop,False,2022-11-04,retailsense_demo,False
CUST-000563,40.0,Homme,Zurich,Suisse,Referral,Gold,6.0,117.18,20,2275.98,0.104,8,0,PayPal,Mobile,True,2021-09-11,retailsense_demo,False
CUST-000564,30.0,Homme,Lille,France,Referral,Gold,3.0,204.31,13,2459.79,0.14,46,1,Carte,Mobile,False,2024-12-09,retailsense_demo,False
CUST-000565,50.0,Homme,Liège,Belgique,Paid Search,Silver,5.0,76.42,16,1305.92,0.284,3,0,Carte,Mobile,False,2024-06-25,retailsense_demo,False
CUST-000566,48.0,Homme,Lille,France,Organic,Bronze,3.0,69.88,12,904.63,0.336,17,0,PayPal,Desktop,True,2022-12-18,retailsense_demo,True
CUST-000567,37.0,Femme,Bordeaux,France,Organic,Silver,7.0,79.27,26,1937.94,0.023,13,1,Carte,Mobile,False,2021-10-02,retailsense_demo,False
CUST-000568,31.0,Homme,Liège,Belgique,Paid Search,Bronze,6.0,51.12,18,947.51,0.048,6,0,Carte,Desktop,False,2024-07-08,retailsense_demo,False
CUST-000569,46.0,Homme,Lyon,France,Referral,Bronze,6.0,101.21,16,1599.95,0.603,42,2,Carte,Mobile,False,2023-08-27,retailsense_demo,True
CUST-000570,41.0,Homme,Bruxelles,Belgique,Referral,Silver,2.0,86.64,3,245.3,0.059,32,0,Apple Pay,Tablet,True,2022-08-13,retailsense_demo,False
CUST-000571,22.0,Femme,Bordeaux,France,Paid Search,Silver,2.0,57.29,5,309.29,0.143,74,1,Carte,Mobile,True,2023-11-10,retailsense_demo,False
CUST-000572,38.0,Femme,Bordeaux,France,Social Media,Gold,3.0,108.09,13,1502.61,0.356,53,0,Virement,Desktop,False,2022-03-08,retailsense_demo,False
CUST-000573,42.0,Femme,Paris,France,Paid Search,Gold,10.0,70.75,23,1752.84,0.216,14,0,Apple Pay,Desktop,True,2023-06-04,retailsense_demo,False
CUST-000574,28.0,Femme,Liège,Belgique,Social Media,Gold,6.0,44.01,23,954.51,0.154,26,0,PayPal,Desktop,True,2021-08-26,retailsense_demo,False
CUST-000575,41.0,Femme,Lyon,France,Paid Search,Gold,6.0,82.99,18,1491.96,0.11,14,2,Carte,Desktop,True,2022-12-22,retailsense_demo,False
CUST-000576,22.0,Femme,Zurich,Suisse,Social Media,Silver,8.0,78.55,19,1586.99,0.354,23,3,Virement,Mobile,False,2021-06-20,retailsense_demo,False
CUST-000577,55.0,Homme,Bruxelles,Belgique,Paid Search,Bronze,4.0,111.16,18,2057.02,0.689,3,1,PayPal,Mobile,True,2021-10-02,retailsense_demo,False
CUST-000578,,Femme,Bruxelles,Belgique,Marketplace,Silver,8.0,104.5,13,1344.23,0.013,74,0,Carte,Mobile,False,2024-09-30,retailsense_demo,False
CUST-000579,36.0,Homme,Lyon,France,Paid Search,Bronze,5.0,66.52,16,1067.24,0.252,67,0,PayPal,Desktop,True,2021-07-27,retailsense_demo,False
CUST-000580,43.0,Homme,Liège,Belgique,Organic,Bronze,2.0,55.89,6,310.59,0.717,8,0,Carte,Desktop,False,2025-04-17,retailsense_demo,False
CUST-000581,18.0,Homme,Genève,Suisse,Organic,Bronze,5.0,70.16,9,642.74,0.477,15,0,PayPal,Mobile,True,2024-07-19,retailsense_demo,False
CUST-000582,25.0,Femme,Lille,France,Paid Search,Gold,3.0,83.46,6,529.59,0.275,16,1,Apple Pay,Desktop,False,2025-09-07,retailsense_demo,False
CUST-000583,35.0,Homme,Lille,France,Social Media,Silver,1.0,88.43,4,325.58,0.196,4,0,PayPal,Mobile,False,2025-05-31,retailsense_demo,True
CUST-000584,26.0,Homme,Bordeaux,France,Social Media,Platinum,8.0,81.02,15,1149.16,0.35,18,2,Apple Pay,Mobile,True,2022-06-05,retailsense_demo,False
CUST-000585,48.0,Homme,Paris,France,Social Media,Platinum,4.0,67.12,16,1076.96,0.076,34,0,Carte,Mobile,True,2025-05-19,retailsense_demo,False
CUST-000586,63.0,Homme,Bruxelles,Belgique,Organic,Gold,5.0,113.12,17,1941.84,0.44,2,3,Virement,Desktop,False,2025-01-05,retailsense_demo,False
CUST-000587,25.0,Homme,Paris,France,Social Media,Bronze,2.0,50.72,4,197.8,0.588,60,0,Virement,Mobile,False,2023-12-10,retailsense_demo,True
CUST-000588,29.0,Homme,Bordeaux,France,Social Media,Gold,5.0,230.47,12,2556.73,0.655,81,0,Carte,Desktop,True,2022-01-15,retailsense_demo,False
CUST-000589,42.0,Homme,Lille,France,Paid Search,Gold,7.0,101.12,13,1365.75,0.182,82,1,Apple Pay,Desktop,True,2021-12-27,retailsense_demo,True
CUST-000590,58.0,Femme,Lille,France,Paid Search,Gold,7.0,40.81,27,1056.42,0.597,47,2,Apple Pay,Mobile,False,2021-03-30,retailsense_demo,False
CUST-000591,24.0,Homme,Bordeaux,France,Organic,Bronze,4.0,76.62,12,940.76,0.617,14,3,Carte,Mobile,False,2025-08-26,retailsense_demo,False
CUST-000592,42.0,Femme,Liège,Belgique,Paid Search,Bronze,5.0,101.58,8,820.36,0.445,6,1,Virement,Desktop,True,2025-03-15,retailsense_demo,False
CUST-000593,61.0,Homme,Paris,France,Referral,Gold,2.0,59.28,6,351.75,0.235,20,2,Carte,Desktop,True,2023-12-27,retailsense_demo,False
CUST-000594,19.0,Homme,Lille,France,Marketplace,Bronze,3.0,34.2,9,312.28,0.345,38,1,Carte,Mobile,True,2024-07-18,retailsense_demo,False
CUST-000595,24.0,Femme,Namur,Belgique,Social Media,Bronze,3.0,42.57,10,439.03,0.144,1,0,Carte,Mobile,False,2025-06-12,retailsense_demo,False
CUST-000596,34.0,Homme,Paris,France,Paid Search,Silver,1.0,90.94,2,183.98,0.324,130,0,Carte,Mobile,False,2023-05-19,retailsense_demo,False
CUST-000597,33.0,Femme,Lille,France,Social Media,Bronze,6.0,30.2,10,304.76,0.119,76,1,Carte,Mobile,True,2023-08-25,retailsense_demo,False
CUST-000598,49.0,Femme,Lyon,France,Referral,Bronze,5.0,34.96,13,449.88,0.336,58,0,Carte,Mobile,True,2023-10-31,retailsense_demo,False
CUST-000599,42.0,Femme,Genève,Suisse,Paid Search,Platinum,4.0,90.71,14,1255.74,0.221,70,1,Apple Pay,Desktop,True,2025-10-23,retailsense_demo,False
CUST-000600,18.0,Femme,Bruxelles,Belgique,Referral,Gold,4.0,63.0,14,880.76,0.224,15,0,Carte,Mobile,True,2023-11-09,retailsense_demo,False
CUST-000601,45.0,Femme,Lyon,France,Organic,Gold,9.0,50.2,21,1046.13,0.303,23,2,Virement,Desktop,False,2023-09-13,retailsense_demo,False
CUST-000602,32.0,Femme,Lyon,France,Organic,Bronze,2.0,55.29,4,218.99,0.296,2,0,Carte,Mobile,False,2024-11-12,retailsense_demo,False
CUST-000603,54.0,Homme,Lyon,France,Organic,Bronze,4.0,34.61,14,462.02,0.342,32,0,Carte,Desktop,True,2022-01-25,retailsense_demo,True
CUST-000604,31.0,Homme,Lille,France,Organic,Bronze,4.0,88.46,6,549.85,0.253,4,2,Virement,Tablet,True,2021-08-11,retailsense_demo,False
CUST-000605,31.0,Femme,Lyon,France,Referral,Silver,1.0,47.6,3,134.42,0.054,0,0,Carte,Mobile,True,2021-06-01,retailsense_demo,False
CUST-000606,45.0,Homme,Lausanne,Suisse,Paid Search,Bronze,4.0,54.21,11,635.29,0.318,6,0,Carte,Mobile,False,2022-08-13,retailsense_demo,False
CUST-000607,48.0,Femme,Namur,Belgique,Organic,Gold,8.0,82.8,18,1520.22,0.133,22,0,Apple Pay,Mobile,True,2022-08-23,retailsense_demo,False
CUST-000608,44.0,Homme,Paris,France,Paid Search,Platinum,9.0,61.98,28,1610.19,0.394,29,3,Carte,Mobile,True,2025-03-04,retailsense_demo,False
CUST-000609,19.0,Femme,Liège,Belgique,Paid Search,Silver,7.0,49.99,15,768.88,0.269,30,0,Carte,Desktop,False,2024-01-04,retailsense_demo,False
CUST-000610,45.0,Homme,Genève,Suisse,Paid Search,Bronze,3.0,26.98,10,263.81,0.542,50,1,PayPal,Desktop,True,2025-11-24,retailsense_demo,False
CUST-000611,27.0,Femme,Bordeaux,France,Organic,Bronze,4.0,83.63,8,715.02,0.346,12,1,Carte,Desktop,False,2023-03-17,retailsense_demo,False
CUST-000612,42.0,Homme,Paris,France,Social Media,Bronze,5.0,72.81,14,1090.53,0.529,13,1,PayPal,Tablet,True,2022-03-23,retailsense_demo,False
CUST-000613,22.0,Femme,Zurich,Suisse,Organic,Bronze,4.0,54.69,12,692.59,0.291,87,0,Carte,Mobile,True,2022-09-04,retailsense_demo,False
CUST-000614,44.0,Homme,Paris,France,Referral,Silver,5.0,42.61,8,344.57,0.131,49,0,Carte,Mobile,False,2025-11-03,retailsense_demo,False
CUST-000615,29.0,Femme,Genève,Suisse,Organic,Bronze,6.0,70.54,20,1505.34,0.379,59,1,Carte,Mobile,False,2023-03-23,retailsense_demo,False
CUST-000616,24.0,Homme,Lille,France,Referral,Silver,3.0,88.29,11,994.47,0.658,241,1,Carte,Desktop,False,2021-08-26,retailsense_demo,True
CUST-000617,48.0,Homme,Bordeaux,France,Referral,Gold,11.0,73.47,48,3738.4,0.593,105,3,PayPal,Mobile,True,2025-06-04,retailsense_demo,False
CUST-000618,42.0,Homme,Bruxelles,Belgique,Organic,Bronze,2.0,153.9,4,582.1,0.581,117,2,Apple Pay,Mobile,True,2023-05-09,retailsense_demo,True
CUST-000619,32.0,Homme,Paris,France,Organic,Bronze,2.0,98.33,4,418.74,0.563,162,1,PayPal,Tablet,True,2024-09-15,retailsense_demo,False
CUST-000620,56.0,Non renseigné,Bordeaux,France,Marketplace,Bronze,4.0,66.59,10,683.08,0.121,32,0,Carte,Mobile,True,2021-05-30,retailsense_demo,False
CUST-000621,34.0,Femme,Lyon,France,Paid Search,Bronze,6.0,99.92,25,2419.38,0.023,24,1,Apple Pay,Mobile,True,2023-04-02,retailsense_demo,False
CUST-000622,39.0,Femme,Paris,France,Social Media,Silver,3.0,71.76,8,619.82,0.625,1,1,Virement,Mobile,True,2022-03-06,retailsense_demo,False
CUST-000623,42.0,Femme,Lille,France,Organic,Gold,10.0,71.64,24,1770.84,0.126,60,1,Carte,Mobile,True,2023-05-18,retailsense_demo,False
CUST-000624,32.0,Femme,Paris,France,Organic,Gold,8.0,130.62,30,4174.51,0.506,109,3,Carte,Mobile,True,2021-08-02,retailsense_demo,True
CUST-000625,45.0,Homme,Bordeaux,France,Paid Search,Silver,6.0,45.56,10,419.52,0.124,30,0,Carte,Mobile,True,2024-07-11,retailsense_demo,False
CUST-000626,33.0,Non renseigné,Bordeaux,France,Marketplace,Bronze,3.0,70.89,9,643.39,0.129,3,0,Carte,Mobile,True,2022-04-25,retailsense_demo,False
CUST-000627,34.0,Non renseigné,Bordeaux,France,Organic,Bronze,3.0,124.1,9,1154.85,0.141,8,0,Carte,Desktop,False,2023-11-03,retailsense_demo,False
CUST-000628,55.0,Homme,Genève,Suisse,Referral,Bronze,2.0,81.31,7,524.91,0.09,3,0,Carte,Mobile,False,2023-02-15,retailsense_demo,False
CUST-000629,27.0,Homme,Paris,France,Social Media,Bronze,5.0,58.72,18,1101.44,0.547,25,2,Apple Pay,Desktop,True,2022-08-05,retailsense_demo,False
CUST-000630,18.0,Homme,Lyon,France,Organic,Gold,7.0,30.91,17,538.18,0.477,51,5,Carte,Desktop,True,2025-01-29,retailsense_demo,True
CUST-000631,58.0,Homme,Lyon,France,Paid Search,Silver,7.0,23.58,24,545.43,0.426,71,2,Carte,Desktop,False,2021-09-17,retailsense_demo,False
CUST-000632,70.0,Femme,Bordeaux,France,Organic,Bronze,4.0,189.91,12,2347.85,0.115,69,2,Apple Pay,Desktop,True,2022-05-24,retailsense_demo,False
CUST-000633,34.0,Homme,Liège,Belgique,Paid Search,Bronze,1.0,81.3,2,152.99,0.261,2,0,Carte,Mobile,False,2023-12-08,retailsense_demo,False
CUST-000634,18.0,Homme,Bordeaux,France,Social Media,Bronze,4.0,52.97,17,947.1,0.299,13,0,Carte,Mobile,True,2023-01-18,retailsense_demo,False
CUST-000635,,Femme,Bordeaux,France,Paid Search,Gold,1.0,82.91,4,351.07,0.122,5,1,Carte,Mobile,False,2022-09-14,retailsense_demo,False
CUST-000636,36.0,Femme,Zurich,Suisse,Organic,Bronze,3.0,44.48,13,576.94,0.342,23,0,PayPal,Mobile,True,2023-09-19,retailsense_demo,False
CUST-000637,37.0,Non renseigné,Bruxelles,Belgique,Social Media,Bronze,3.0,59.8,11,658.59,0.296,77,0,Carte,Desktop,False,2022-11-04,retailsense_demo,True
CUST-000638,26.0,Non renseigné,Bruxelles,Belgique,Social Media,Bronze,3.0,44.63,7,307.5,0.207,5,2,PayPal,Mobile,True,2023-03-19,retailsense_demo,False
CUST-000639,46.0,Homme,Bruxelles,Belgique,Paid Search,Gold,9.0,35.57,25,867.35,0.27,106,2,Virement,Mobile,True,2022-02-21,retailsense_demo,False
CUST-000640,45.0,Homme,Lausanne,Suisse,Social Media,Silver,4.0,25.52,11,297.51,0.057,39,1,PayPal,Mobile,True,2024-10-16,retailsense_demo,False
CUST-000641,21.0,Femme,Paris,France,Organic,Silver,2.0,,3,94.63,0.448,5,0,Virement,Desktop,True,2025-11-24,retailsense_demo,False
CUST-000642,47.0,Femme,Bordeaux,France,Social Media,Bronze,4.0,114.46,11,1239.48,0.501,4,2,PayPal,Mobile,False,2023-12-17,retailsense_demo,False
CUST-000643,64.0,Homme,Paris,France,Paid Search,Bronze,4.0,43.65,10,422.57,0.257,3,0,PayPal,Mobile,True,2021-12-03,retailsense_demo,False
CUST-000644,41.0,Homme,Bordeaux,France,Paid Search,Gold,5.0,90.63,8,743.19,0.149,0,0,Carte,Desktop,True,2025-04-26,retailsense_demo,False
CUST-000645,35.0,Homme,Lille,France,Organic,Bronze,4.0,110.96,16,1864.66,0.434,132,3,Carte,Desktop,True,2021-09-29,retailsense_demo,False
CUST-000646,37.0,Homme,Paris,France,Social Media,Bronze,5.0,70.67,10,668.7,0.043,43,0,Carte,Mobile,True,2023-12-07,retailsense_demo,False
CUST-000647,,Femme,Paris,France,Social Media,Silver,5.0,60.75,15,875.42,0.281,51,1,PayPal,Mobile,False,2024-11-27,retailsense_demo,False
CUST-000648,18.0,Homme,Liège,Belgique,Paid Search,Bronze,4.0,74.73,15,1049.91,0.107,45,2,Carte,Desktop,False,2023-08-28,retailsense_demo,False
CUST-000649,41.0,Femme,Liège,Belgique,Referral,Bronze,3.0,57.4,10,542.78,0.081,105,1,PayPal,Mobile,True,2021-12-26,retailsense_demo,False
CUST-000650,34.0,Femme,Lyon,France,Referral,Gold,10.0,124.95,20,2461.68,0.285,295,0,Carte,Tablet,True,2021-10-05,retailsense_demo,True
CUST-000651,61.0,Femme,Lille,France,Organic,Silver,5.0,172.56,17,3062.98,0.551,3,0,PayPal,Desktop,False,2022-12-12,retailsense_demo,False
CUST-000652,37.0,Femme,Paris,France,Social Media,Bronze,1.0,140.6,4,566.14,0.283,36,1,Carte,Desktop,True,2023-05-13,retailsense_demo,False
CUST-000653,59.0,Homme,Paris,France,Paid Search,Bronze,6.0,24.96,24,556.21,0.2,69,1,Apple Pay,Desktop,False,2022-01-04,retailsense_demo,False
CUST-000654,26.0,Femme,Zurich,Suisse,Marketplace,Silver,6.0,56.84,15,869.65,0.1,44,0,Carte,Tablet,True,2021-07-07,retailsense_demo,False
CUST-000655,46.0,Femme,Namur,Belgique,Organic,Bronze,5.0,70.25,8,588.52,0.561,31,0,PayPal,Mobile,True,2022-01-24,retailsense_demo,False
CUST-000656,43.0,Homme,Genève,Suisse,Paid Search,Bronze,3.0,87.56,10,860.63,0.061,77,0,PayPal,Mobile,True,2021-03-24,retailsense_demo,False
CUST-000657,29.0,Homme,Namur,Belgique,Paid Search,Silver,8.0,30.6,17,498.92,0.59,1,4,Carte,Desktop,True,2021-11-21,retailsense_demo,False
CUST-000658,41.0,Femme,Lausanne,Suisse,Organic,Silver,5.0,30.36,19,601.21,0.191,109,1,Virement,Mobile,False,2025-09-06,retailsense_demo,True
CUST-000659,54.0,Femme,Lyon,France,Social Media,Platinum,9.0,131.27,32,3880.67,0.386,64,4,Apple Pay,Desktop,True,2025-10-28,retailsense_demo,True
CUST-000660,35.0,Femme,Paris,France,Paid Search,Bronze,6.0,53.6,23,1295.15,0.242,0,0,PayPal,Mobile,False,2023-01-10,retailsense_demo,False
CUST-000661,19.0,Homme,Lyon,France,Organic,Bronze,5.0,34.33,22,792.05,0.361,100,1,Apple Pay,Mobile,True,2021-04-12,retailsense_demo,True
CUST-000662,39.0,Femme,Lyon,France,Paid Search,Silver,7.0,41.27,23,1008.25,0.406,27,2,Carte,Mobile,False,2024-06-20,retailsense_demo,False
CUST-000663,28.0,Femme,Lille,France,Marketplace,Silver,4.0,84.56,17,1343.05,0.344,57,3,Apple Pay,Desktop,True,2021-03-27,retailsense_demo,False
CUST-000664,35.0,Femme,Paris,France,Referral,Bronze,5.0,47.24,17,752.63,0.313,134,1,Virement,Mobile,True,2021-10-17,retailsense_demo,True
CUST-000665,38.0,Homme,Genève,Suisse,Paid Search,Silver,5.0,78.73,10,834.22,0.092,2,0,PayPal,Mobile,True,2025-03-27,retailsense_demo,False
